data_id,name,main_category,sub_cat,main_cat,lat,lng,neighborhood
225326,خطوات الرشاقه,gym,Commercial_service,"Stores, offices and commercial services",24.5699131,46.7005346,shf
225324,احلي مفرش,mattress store,Store,"Stores, offices and commercial services",24.5694486,46.7014079,shf
225323,الشفاء,furniture store,Store,"Stores, offices and commercial services",24.5673452,46.7024146,shf
225318,مؤسسه الحماد الانظمه الامنيه,camera store,Store,"Stores, offices and commercial services",24.5696017,46.7059991,shf
225317,الغفيلي الالكترونيات,electronics store,Store,"Stores, offices and commercial services",24.5676133,46.6968627,shf
225314,مجمع المهيدب لطب الاسنان الترمذي,dental clinic,Clinic,Health,24.5681918,46.7015008,shf
225313,مطعم مائده البخاري,chicken restaurant,Resturant,"Stores, offices and commercial services",24.5750459,46.7028983,shf
225311,فوال بسمه الطائف,restaurant,Resturant,"Stores, offices and commercial services",24.5707356,46.6982765,shf
225309,فوال فتي الجزيره,restaurant,Resturant,"Stores, offices and commercial services",24.5684436,46.7032483,shf
225308,بوفيه فهد القفاري,buffet restaurant,Resturant,"Stores, offices and commercial services",24.5755021,46.7054857,shf
225307,بوفيه تسالي,fast food restaurant,Resturant,"Stores, offices and commercial services",24.5722517,46.700487,shf
225306,ريف وادك,restaurant,Resturant,"Stores, offices and commercial services",24.5730472,46.6976723,shf
225304,تسالي ذوق,restaurant,Resturant,"Stores, offices and commercial services",24.5683281,46.703633,shf
225302,فلافلكم,restaurant,Resturant,"Stores, offices and commercial services",24.5700333,46.7000096,shf
225297,شاورما مصطفي تنور shawarma mustafa tanoor,restaurant,Resturant,"Stores, offices and commercial services",24.5716096,46.6987737,shf
225296,يوشكا سويت,coffee shop,Commercial_service,"Stores, offices and commercial services",24.5730296,46.6975007,shf
225295,فواكه عصير,chocolate cafe,Cafes,"Stores, offices and commercial services",24.5673452,46.7024146,shf
225293,بوفيه العمار,fast food restaurant,Resturant,"Stores, offices and commercial services",24.5751022,46.7027072,shf
225291,فايف اليفانتس,coffee shop,Commercial_service,"Stores, offices and commercial services",24.5731318,46.6974679,shf
225290,مقهي كفه kifa,coffee shop,Cafes,"Stores, offices and commercial services",24.5744061,46.6983225,shf
225288,مشويات محمد فرع الشفا,restaurant,Resturant,"Stores, offices and commercial services",24.5754719,46.7028111,shf
225287,قهوه مختصه كويفل coeval,cafe,Cafes,"Stores, offices and commercial services",24.5736642,46.697029,shf
225285,عزله القهوه المختصه,cafe,Cafes,"Stores, offices and commercial services",24.5734485,46.697172,shf
225283,جرعه خفيفه light dose cafe,coffee shop,Commercial_service,"Stores, offices and commercial services",24.5682875,46.703407,shf
225282,كافيه رواق,cafe,Cafes,"Stores, offices and commercial services",24.5703843,46.7011313,shf
225277,veloce cafe فيلوتشي كافيه,cafe,Cafes,"Stores, offices and commercial services",24.5714012,46.6988224,shf
225271,مذاق الكيك,cake shop,Commercial_service,"Stores, offices and commercial services",24.5721111,46.6984748,shf
225270,قرصان ركن ديرتي,bakery,Commercial_service,"Stores, offices and commercial services",24.5764835,46.6985575,shf
225269,قرصان زهره الشفاء,bakery,Commercial_service,"Stores, offices and commercial services",24.5762878,46.6984003,shf
225267,كنافه علي ابو الهوس,bakery,Commercial_service,"Stores, offices and commercial services",24.5718719,46.6984612,shf
225265,مخبز تميس,bakery,Commercial_service,"Stores, offices and commercial services",24.5767225,46.699345,shf
225263,مخبز الشفا الراقيه,bakery,Commercial_service,"Stores, offices and commercial services",24.5673489,46.7019782,shf
225261,خياط وحياكه ابراهيم محمد منصور الرشود,mens tailor,Commercial_service,"Stores, offices and commercial services",24.5686323,46.7032204,shf
225259,مشغل علي محمد علي العون الخياطه,dressmaker,Commercial_service,"Stores, offices and commercial services",24.5673452,46.7024146,shf
225257,تموينات مواد غذائيه,grocery store,Markets,"Stores, offices and commercial services",24.5673452,46.7024146,shf
225255,تموينات العجمي المواد الغذائيه,grocery store,Markets,"Stores, offices and commercial services",24.5768719,46.7016182,shf
225254,تموينات اندونيسيا الماكولات اندونيسيه,grocery store,Markets,"Stores, offices and commercial services",24.5677663,46.7018302,shf
225251,ارقي العطورات,perfume store,Store,"Stores, offices and commercial services",24.568632,46.7032204,shf
225250,مخابز لولو الحلويات,dessert shop,Commercial_service,"Stores, offices and commercial services",24.5730488,46.6974574,shf
225249,اسواق بيت الوناسه,candy store,Store,"Stores, offices and commercial services",24.568041,46.7016355,shf
225245,دار الرفاده لتاجير السيارات,car rental agency,company,"Stores, offices and commercial services",24.5681035,46.6888623,shf
225243,شركه الفلاح لتاجير السيارات المحدوده فرع الشفا,car rental agency,company,"Stores, offices and commercial services",24.5686279,46.6894578,shf
225242,amikan travel tours العميقان السياحه والسفر الشفا 1,travel agency,company,"Stores, offices and commercial services",24.5727311,46.6938778,shf
225241,مشغل محمد سعد الفواز الخياطه النسائيه,dressmaker,Commercial_service,"Stores, offices and commercial services",24.569723,46.6941599,shf
225235,ثمرات السحاب الخضار والفواكه,greengrocer,Markets,"Stores, offices and commercial services",24.5678069,46.6954333,shf
225234,القصيم الحلويات الشعبيه,shopping mall,Commercial_service,"Stores, offices and commercial services",24.5703467,46.6936353,shf
225231,محامص وحلويات ذوق العطار,coffee roasters,Cafes,"Stores, offices and commercial services",24.5713789,46.6928884,shf
225230,united tires co شركه الاطارات المتحده,car battery store,Store,"Stores, offices and commercial services",24.5694303,46.6901397,shf
225229,تفصيل عقال وخياطه البشت,clothing store,Store,"Stores, offices and commercial services",24.5689917,46.6951302,shf
225228,حلويات الشام,candy store,Store,"Stores, offices and commercial services",24.5730823,46.6944654,shf
225227,اناقه الدشداشه لثياب الكويتيه الجاهزه,clothing store,Store,"Stores, offices and commercial services",24.5695239,46.6947772,shf
225222,قوس المرح الالعاب الهوائيه,toy store,Store,"Stores, offices and commercial services",24.5688122,46.6952979,shf
225216,محل احمد بدر احمد الذييب السباكه والكهرباء,electrical supply store,Store,"Stores, offices and commercial services",24.5689522,46.6896716,shf
225212,تموينات,grocery store,Markets,"Stores, offices and commercial services",24.5692907,46.6948829,shf
225211,تموينات ريف الشفاء,grocery store,Markets,"Stores, offices and commercial services",24.5678221,46.6954139,shf
225209,اسواق ومخابز النادليه,supermarket,Markets,"Stores, offices and commercial services",24.5677344,46.6961442,shf
225207,مؤسسه عهود احمد الاحمري المقاولات,shoe store,Store,"Stores, offices and commercial services",24.5727273,46.6939757,shf
225202,مطعم ماكدنالدز,school,School,Education,24.5702948,46.6913198,shf
225201,متوسطه النظاميه الاهليه بنين,school,School,Education,24.5696148,46.6920467,shf
225199,الناضج فرع الشفاء,restaurant,Resturant,"Stores, offices and commercial services",24.5705945,46.6916772,shf
225194,صيدليه الدواء,pharmacy,Pharmacy,Health,24.570561,46.693777,shf
225193,صيدليه طيف نجد,pharmacy,Pharmacy,Health,24.5707936,46.6929023,shf
225186,جامع غرب الارتواز الشفا,mosque,Mosque,General facility,24.5677088,46.6897078,shf
225179,مسجد ال عبدالقادر,mosque,Mosque,General facility,24.5692776,46.6913977,shf
225178,مسجد جامع غرب الشفا,mosque,Mosque,General facility,24.5717111,46.6950106,shf
225176,مسجد الزير,mosque,Mosque,General facility,24.573633,46.6957774,shf
225174,جامع شفا,mosque,Mosque,General facility,24.569168,46.6937526,shf
225140,مطعم السخاء,restaurant,Resturant,"Stores, offices and commercial services",24.5712793,46.6932812,shf
225139,مطعم مضغوط تهامه فرع الشفاء,middle eastern restaurant,Resturant,"Stores, offices and commercial services",24.5674289,46.688082,shf
225135,مطعم القصر المشويات الطازجه,barbecue restaurant,Resturant,"Stores, offices and commercial services",24.5696028,46.690468,shf
225132,فازا fazh,buffet restaurant,Resturant,"Stores, offices and commercial services",24.5696133,46.6944512,shf
225128,توم توم tom tom,fast food restaurant,Resturant,"Stores, offices and commercial services",24.5730957,46.6944634,shf
225123,بوفيه كبده,restaurant,Resturant,"Stores, offices and commercial services",24.5702709,46.6933958,shf
225120,مطعم ربوه دمشق,restaurant,Resturant,"Stores, offices and commercial services",24.5695596,46.6902503,shf
225119,بوفيه ابو حسين,restaurant,Resturant,"Stores, offices and commercial services",24.5680115,46.6959946,shf
225115,مؤسسه فلافل الاصيل الوجبات السريعه,fast food restaurant,Resturant,"Stores, offices and commercial services",24.5695682,46.6903112,shf
225108,بوفيه صفيه ناشب يحي الخبراني,fast food restaurant,Resturant,"Stores, offices and commercial services",24.5704567,46.6935961,shf
225105,محمصه نيلوفر المكسرات والحلويات,nut store,Markets,"Stores, offices and commercial services",24.5704871,46.6933857,shf
225100,محامص عطاره قشمه,supermarket,Markets,"Stores, offices and commercial services",24.5702716,46.6933965,shf
225098,نكهات المخفوق,chocolate cafe,Cafes,"Stores, offices and commercial services",24.5675488,46.6963233,shf
225095,جي اند jv,cafe,Cafes,"Stores, offices and commercial services",24.5713955,46.6931702,shf
225087,اسواق عبدااله العثيم abdullah alothaim markets,supermarket,Markets,"Stores, offices and commercial services",24.5694891,46.6909008,shf
